WorkerID 	 TimeReceived 	  ParticipantIP 	 Controller 	 Item 	 Element 	 Type 	 Group 	 WordNumber 	 Word 	 ReadingTime 	 Newline 	 Sentence 
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	5	0	practice2	NULL	5	signed	229	False	I discovered that citizens signed petitions against fracking.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	5	0	practice2	NULL	6	petitions	533	False	I discovered that citizens signed petitions against fracking.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	5	0	practice2	NULL	7	against fracking.	738	False	I discovered that citizens signed petitions against fracking.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	Question	5	1	practice2	NULL	[Comprehension Question]: Did the citizens oppose the petitions against fracking?	False	1	5280
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	6	0	practice3	NULL	1	She	358	False	She wanted to give her dog fried chicken yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	6	0	practice3	NULL	2	wanted	522	False	She wanted to give her dog fried chicken yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	6	0	practice3	NULL	3	to	316	False	She wanted to give her dog fried chicken yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	6	0	practice3	NULL	4	give	300	False	She wanted to give her dog fried chicken yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	6	0	practice3	NULL	5	her dog	290	False	She wanted to give her dog fried chicken yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	6	0	practice3	NULL	6	fried chicken	366	False	She wanted to give her dog fried chicken yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	6	0	practice3	NULL	7	yesterday.	496	False	She wanted to give her dog fried chicken yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	7	0	practice4	NULL	1	They	391	False	They fed her baby turtle carrots again.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	7	0	practice4	NULL	2	fed	286	False	They fed her baby turtle carrots again.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	7	0	practice4	NULL	3	her	300	False	They fed her baby turtle carrots again.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	7	0	practice4	NULL	4	baby	322	False	They fed her baby turtle carrots again.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	7	0	practice4	NULL	5	turtle	304	False	They fed her baby turtle carrots again.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	7	0	practice4	NULL	6	carrots	478	False	They fed her baby turtle carrots again.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	7	0	practice4	NULL	7	again.	439	False	They fed her baby turtle carrots again.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	Question	7	1	practice4	NULL	[Comprehension Question]: Did a baby turtle eat carrots?	True	0	3304
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	Form	2	0	begin	NULL	_REACTION_TIME_	1983
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	26	0	block7-HL-List4	NULL	1	We	363	False	We began to punish the delinquent despite the opposition.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	26	0	block7-HL-List4	NULL	2	began	178	False	We began to punish the delinquent despite the opposition.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	26	0	block7-HL-List4	NULL	3	to	390	False	We began to punish the delinquent despite the opposition.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	26	0	block7-HL-List4	NULL	4	punish	200	False	We began to punish the delinquent despite the opposition.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	26	0	block7-HL-List4	NULL	5	the delinquent	310	False	We began to punish the delinquent despite the opposition.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	26	0	block7-HL-List4	NULL	6	despite	310	False	We began to punish the delinquent despite the opposition.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	26	0	block7-HL-List4	NULL	7	the opposition.	444	False	We began to punish the delinquent despite the opposition.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	28	0	block7-fillerQ-List4	NULL	1	Her	364	False	Her teenage sister developed an app for banking.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	28	0	block7-fillerQ-List4	NULL	2	teenage	331	False	Her teenage sister developed an app for banking.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	28	0	block7-fillerQ-List4	NULL	3	sister	342	False	Her teenage sister developed an app for banking.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	28	0	block7-fillerQ-List4	NULL	4	developed	263	False	Her teenage sister developed an app for banking.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	28	0	block7-fillerQ-List4	NULL	5	an app	342	False	Her teenage sister developed an app for banking.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	28	0	block7-fillerQ-List4	NULL	6	for	370	False	Her teenage sister developed an app for banking.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	28	0	block7-fillerQ-List4	NULL	7	banking.	402	False	Her teenage sister developed an app for banking.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	Question	28	1	block7-fillerQ-List4	NULL	Her sister probably knows very little about software.	False	1	2506
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	27	0	block7-filler-List4	NULL	1	We	401	False	We persuade the patients to quit drinking alcohol.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	27	0	block7-filler-List4	NULL	2	persuade	251	False	We persuade the patients to quit drinking alcohol.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	27	0	block7-filler-List4	NULL	3	the patients	262	False	We persuade the patients to quit drinking alcohol.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	27	0	block7-filler-List4	NULL	4	to	335	False	We persuade the patients to quit drinking alcohol.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	27	0	block7-filler-List4	NULL	5	quit	252	False	We persuade the patients to quit drinking alcohol.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	27	0	block7-filler-List4	NULL	6	drinking	261	False	We persuade the patients to quit drinking alcohol.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	27	0	block7-filler-List4	NULL	7	alcohol.	395	False	We persuade the patients to quit drinking alcohol.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	30	0	block8-filler-List4	NULL	1	Someone	198	False	Someone indicted them for multiple offenses yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	30	0	block8-filler-List4	NULL	2	indicted	311	False	Someone indicted them for multiple offenses yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	30	0	block8-filler-List4	NULL	3	them	224	False	Someone indicted them for multiple offenses yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	30	0	block8-filler-List4	NULL	4	for	304	False	Someone indicted them for multiple offenses yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	30	0	block8-filler-List4	NULL	5	multiple	380	False	Someone indicted them for multiple offenses yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	30	0	block8-filler-List4	NULL	6	offenses	287	False	Someone indicted them for multiple offenses yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	30	0	block8-filler-List4	NULL	7	yesterday.	397	False	Someone indicted them for multiple offenses yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	31	0	block8-fillerQ-List4	NULL	1	Mia	481	False	Mia received about a thousand text messages per day.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	31	0	block8-fillerQ-List4	NULL	2	received	362	False	Mia received about a thousand text messages per day.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	31	0	block8-fillerQ-List4	NULL	3	about	207	False	Mia received about a thousand text messages per day.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	31	0	block8-fillerQ-List4	NULL	4	a thousand	462	False	Mia received about a thousand text messages per day.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	31	0	block8-fillerQ-List4	NULL	5	text	322	False	Mia received about a thousand text messages per day.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	31	0	block8-fillerQ-List4	NULL	6	messages	491	False	Mia received about a thousand text messages per day.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	31	0	block8-fillerQ-List4	NULL	7	per day.	397	False	Mia received about a thousand text messages per day.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	Question	31	1	block8-fillerQ-List4	NULL	Nobody in the world knows Mia's phone number.	False	1	2094
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	29	0	block8-LH-List4	NULL	1	She	316	False	She agreed to arrest the guard after three weeks.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	29	0	block8-LH-List4	NULL	2	agreed	306	False	She agreed to arrest the guard after three weeks.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	29	0	block8-LH-List4	NULL	3	to	285	False	She agreed to arrest the guard after three weeks.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	29	0	block8-LH-List4	NULL	4	arrest	245	False	She agreed to arrest the guard after three weeks.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	29	0	block8-LH-List4	NULL	5	the guard	240	False	She agreed to arrest the guard after three weeks.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	29	0	block8-LH-List4	NULL	6	after	400	False	She agreed to arrest the guard after three weeks.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	29	0	block8-LH-List4	NULL	7	three weeks.	511	False	She agreed to arrest the guard after three weeks.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	34	0	block9-fillerQ-List4	NULL	1	Someone	251	False	Someone hit a car with her scooter yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	34	0	block9-fillerQ-List4	NULL	2	hit	446	False	Someone hit a car with her scooter yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	34	0	block9-fillerQ-List4	NULL	3	a car	198	False	Someone hit a car with her scooter yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	34	0	block9-fillerQ-List4	NULL	4	with	213	False	Someone hit a car with her scooter yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	34	0	block9-fillerQ-List4	NULL	5	her	399	False	Someone hit a car with her scooter yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	34	0	block9-fillerQ-List4	NULL	6	scooter	390	False	Someone hit a car with her scooter yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	34	0	block9-fillerQ-List4	NULL	7	yesterday.	403	False	Someone hit a car with her scooter yesterday.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	Question	34	1	block9-fillerQ-List4	NULL	Someone probably lost control of her vehicle.	True	1	8345
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	32	0	block9-LL-List4	NULL	1	They	499	False	They failed to tow the family during the storm.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	32	0	block9-LL-List4	NULL	2	failed	529	False	They failed to tow the family during the storm.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	32	0	block9-LL-List4	NULL	3	to	421	False	They failed to tow the family during the storm.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	32	0	block9-LL-List4	NULL	4	tow	344	False	They failed to tow the family during the storm.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	32	0	block9-LL-List4	NULL	5	the family	414	False	They failed to tow the family during the storm.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	32	0	block9-LL-List4	NULL	6	during	395	False	They failed to tow the family during the storm.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	32	0	block9-LL-List4	NULL	7	the storm.	367	False	They failed to tow the family during the storm.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	33	0	block9-filler-List4	NULL	1	We	354	False	We went on strike after trying to negotiate.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	33	0	block9-filler-List4	NULL	2	went on	228	False	We went on strike after trying to negotiate.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	33	0	block9-filler-List4	NULL	3	strike	444	False	We went on strike after trying to negotiate.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	33	0	block9-filler-List4	NULL	4	after	330	False	We went on strike after trying to negotiate.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	33	0	block9-filler-List4	NULL	5	trying	325	False	We went on strike after trying to negotiate.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	33	0	block9-filler-List4	NULL	6	to	355	False	We went on strike after trying to negotiate.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	33	0	block9-filler-List4	NULL	7	negotiate.	417	False	We went on strike after trying to negotiate.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	9	0	block1-filler-List4	NULL	1	They	388	False	They are supposed to cancel the appointment this weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	9	0	block1-filler-List4	NULL	2	are	332	False	They are supposed to cancel the appointment this weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	9	0	block1-filler-List4	NULL	3	supposed	379	False	They are supposed to cancel the appointment this weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	9	0	block1-filler-List4	NULL	4	to	332	False	They are supposed to cancel the appointment this weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	9	0	block1-filler-List4	NULL	5	cancel	423	False	They are supposed to cancel the appointment this weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	9	0	block1-filler-List4	NULL	6	the appointment	483	False	They are supposed to cancel the appointment this weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	9	0	block1-filler-List4	NULL	7	this weekend.	439	False	They are supposed to cancel the appointment this weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	8	0	block1-LL-List4	NULL	1	They	403	False	They tried to choose the shopper before this summer.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	8	0	block1-LL-List4	NULL	2	tried	323	False	They tried to choose the shopper before this summer.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	8	0	block1-LL-List4	NULL	3	to	575	False	They tried to choose the shopper before this summer.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	8	0	block1-LL-List4	NULL	4	choose	316	False	They tried to choose the shopper before this summer.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	8	0	block1-LL-List4	NULL	5	the shopper	481	False	They tried to choose the shopper before this summer.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	8	0	block1-LL-List4	NULL	6	before	371	False	They tried to choose the shopper before this summer.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	8	0	block1-LL-List4	NULL	7	this summer.	411	False	They tried to choose the shopper before this summer.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	10	0	block1-fillerQ-List4	NULL	1	Elizabeth	292	False	Elizabeth hated her geology professor in college.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	10	0	block1-fillerQ-List4	NULL	2	hated	305	False	Elizabeth hated her geology professor in college.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	10	0	block1-fillerQ-List4	NULL	3	her	321	False	Elizabeth hated her geology professor in college.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	10	0	block1-fillerQ-List4	NULL	4	geology	288	False	Elizabeth hated her geology professor in college.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	10	0	block1-fillerQ-List4	NULL	5	professor	364	False	Elizabeth hated her geology professor in college.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	10	0	block1-fillerQ-List4	NULL	6	in	379	False	Elizabeth hated her geology professor in college.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	10	0	block1-fillerQ-List4	NULL	7	college.	371	False	Elizabeth hated her geology professor in college.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	Question	10	1	block1-fillerQ-List4	NULL	Elizabeth has fond memories of her college geology instructor.	False	1	1920
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	18	0	block4-filler-List4	NULL	1	Someone	327	False	Someone is expected to resign from the position next year.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	18	0	block4-filler-List4	NULL	2	is expected	287	False	Someone is expected to resign from the position next year.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	18	0	block4-filler-List4	NULL	3	to	359	False	Someone is expected to resign from the position next year.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	18	0	block4-filler-List4	NULL	4	resign	256	False	Someone is expected to resign from the position next year.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	18	0	block4-filler-List4	NULL	5	from	192	False	Someone is expected to resign from the position next year.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	18	0	block4-filler-List4	NULL	6	the position	314	False	Someone is expected to resign from the position next year.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	18	0	block4-filler-List4	NULL	7	next year.	500	False	Someone is expected to resign from the position next year.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	19	0	block4-fillerQ-List4	NULL	1	Courtney	440	False	Courtney showed that her employer was negligent.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	19	0	block4-fillerQ-List4	NULL	2	showed	234	False	Courtney showed that her employer was negligent.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	19	0	block4-fillerQ-List4	NULL	3	that	304	False	Courtney showed that her employer was negligent.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	19	0	block4-fillerQ-List4	NULL	4	her	282	False	Courtney showed that her employer was negligent.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	19	0	block4-fillerQ-List4	NULL	5	employer	349	False	Courtney showed that her employer was negligent.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	19	0	block4-fillerQ-List4	NULL	6	was	371	False	Courtney showed that her employer was negligent.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	19	0	block4-fillerQ-List4	NULL	7	negligent.	407	False	Courtney showed that her employer was negligent.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	Question	19	1	block4-fillerQ-List4	NULL	The company that Courtney works for could be sued.	True	1	4103
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	17	0	block4-LH-List4	NULL	1	They	355	False	They asked to torture the man during the weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	17	0	block4-LH-List4	NULL	2	asked	319	False	They asked to torture the man during the weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	17	0	block4-LH-List4	NULL	3	to	309	False	They asked to torture the man during the weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	17	0	block4-LH-List4	NULL	4	torture	521	False	They asked to torture the man during the weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	17	0	block4-LH-List4	NULL	5	the man	642	False	They asked to torture the man during the weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	17	0	block4-LH-List4	NULL	6	during	454	False	They asked to torture the man during the weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	17	0	block4-LH-List4	NULL	7	the weekend.	930	False	They asked to torture the man during the weekend.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	42	0	block12-filler-List4	NULL	1	She	377	False	She should reschedule the interview for her sister's wedding.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	42	0	block12-filler-List4	NULL	2	should	315	False	She should reschedule the interview for her sister's wedding.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	42	0	block12-filler-List4	NULL	3	reschedule	384	False	She should reschedule the interview for her sister's wedding.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	42	0	block12-filler-List4	NULL	4	the interview	430	False	She should reschedule the interview for her sister's wedding.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	42	0	block12-filler-List4	NULL	5	for	378	False	She should reschedule the interview for her sister's wedding.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	42	0	block12-filler-List4	NULL	6	her sister's	497	False	She should reschedule the interview for her sister's wedding.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	42	0	block12-filler-List4	NULL	7	wedding.	529	False	She should reschedule the interview for her sister's wedding.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	41	0	block12-LH-List4	NULL	1	We	328	False	We intended to select the secretary after the workshop.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	41	0	block12-LH-List4	NULL	2	intended	442	False	We intended to select the secretary after the workshop.
AT3C00TKZK13L	1527865776	c41fe127853e1055c9e98f40cdbdbe41	DashedSentence	41	0	block12-LH-List4	NULL	3	to	291	False	We intended to select the secretary after the workshop.
